StationCode,PositionName,City,Province
3115A,文化路子站（厦门金砖）,梅州市,广东
3115A,文化路子站（厦门金砖）,梅州市,广东
3115A,文化路子站（厦门金砖）,梅州市,广东
3115A,文化路子站（厦门金砖）,梅州市,广东
3115A,文化路子站（厦门金砖）,梅州市,广东
3115A,文化路子站（厦门金砖）,梅州市,广东
3115A,文化路子站（厦门金砖）,梅州市,广东
3115A,文化路子站（厦门金砖）,梅州市,广东
3115A,文化路子站（厦门金砖）,梅州市,广东
3116A,环保局子站（厦门金砖）,梅州市,广东
3116A,环保局子站（厦门金砖）,梅州市,广东
3116A,环保局子站（厦门金砖）,梅州市,广东
3116A,环保局子站（厦门金砖）,梅州市,广东
3116A,环保局子站（厦门金砖）,梅州市,广东
3116A,环保局子站（厦门金砖）,梅州市,广东
3116A,环保局子站（厦门金砖）,梅州市,广东
3116A,环保局子站（厦门金砖）,梅州市,广东
3116A,环保局子站（厦门金砖）,梅州市,广东
3116A,环保局子站（厦门金砖）,梅州市,广东
3116A,环保局子站（厦门金砖）,梅州市,广东
3116A,环保局子站（厦门金砖）,梅州市,广东
3116A,环保局子站（厦门金砖）,梅州市,广东
3116A,环保局子站（厦门金砖）,梅州市,广东
3117A,庄园路子站（厦门金砖）,梅州市,广东
3117A,庄园路子站（厦门金砖）,梅州市,广东
3117A,庄园路子站（厦门金砖）,梅州市,广东
3117A,庄园路子站（厦门金砖）,梅州市,广东
3117A,庄园路子站（厦门金砖）,梅州市,广东
3117A,庄园路子站（厦门金砖）,梅州市,广东
3117A,庄园路子站（厦门金砖）,梅州市,广东
3117A,庄园路子站（厦门金砖）,梅州市,广东
3117A,庄园路子站（厦门金砖）,梅州市,广东
3117A,庄园路子站（厦门金砖）,梅州市,广东
3117A,庄园路子站（厦门金砖）,梅州市,广东
3117A,庄园路子站（厦门金砖）,梅州市,广东
3117A,庄园路子站（厦门金砖）,梅州市,广东
3117A,庄园路子站（厦门金砖）,梅州市,广东
3118A,平远大道(电视塔)子站（厦门金砖）,梅州市,广东
3118A,平远大道(电视塔)子站（厦门金砖）,梅州市,广东
3118A,平远大道(电视塔)子站（厦门金砖）,梅州市,广东
3118A,平远大道(电视塔)子站（厦门金砖）,梅州市,广东
3118A,平远大道(电视塔)子站（厦门金砖）,梅州市,广东
3118A,平远大道(电视塔)子站（厦门金砖）,梅州市,广东
3118A,平远大道(电视塔)子站（厦门金砖）,梅州市,广东
3118A,平远大道(电视塔)子站（厦门金砖）,梅州市,广东
3118A,平远大道(电视塔)子站（厦门金砖）,梅州市,广东
3118A,平远大道(电视塔)子站（厦门金砖）,梅州市,广东
3118A,平远大道(电视塔)子站（厦门金砖）,梅州市,广东
3118A,平远大道(电视塔)子站（厦门金砖）,梅州市,广东
3118A,平远大道(电视塔)子站（厦门金砖）,梅州市,广东
3118A,平远大道(电视塔)子站（厦门金砖）,梅州市,广东
3119A,华侨直街子站（厦门金砖）,梅州市,广东
3119A,华侨直街子站（厦门金砖）,梅州市,广东
3119A,华侨直街子站（厦门金砖）,梅州市,广东
3119A,华侨直街子站（厦门金砖）,梅州市,广东
3119A,华侨直街子站（厦门金砖）,梅州市,广东
3119A,华侨直街子站（厦门金砖）,梅州市,广东
3119A,华侨直街子站（厦门金砖）,梅州市,广东
3119A,华侨直街子站（厦门金砖）,梅州市,广东
3119A,华侨直街子站（厦门金砖）,梅州市,广东
3119A,华侨直街子站（厦门金砖）,梅州市,广东
3119A,华侨直街子站（厦门金砖）,梅州市,广东
3119A,华侨直街子站（厦门金砖）,梅州市,广东
3119A,华侨直街子站（厦门金砖）,梅州市,广东
3119A,华侨直街子站（厦门金砖）,梅州市,广东
3120A,镇山路子站（厦门金砖）,梅州市,广东
3120A,镇山路子站（厦门金砖）,梅州市,广东
3120A,镇山路子站（厦门金砖）,梅州市,广东
3120A,镇山路子站（厦门金砖）,梅州市,广东
3120A,镇山路子站（厦门金砖）,梅州市,广东
3120A,镇山路子站（厦门金砖）,梅州市,广东
3120A,镇山路子站（厦门金砖）,梅州市,广东
3120A,镇山路子站（厦门金砖）,梅州市,广东
3120A,镇山路子站（厦门金砖）,梅州市,广东
3120A,镇山路子站（厦门金砖）,梅州市,广东
3120A,镇山路子站（厦门金砖）,梅州市,广东
3120A,镇山路子站（厦门金砖）,梅州市,广东
3120A,镇山路子站（厦门金砖）,梅州市,广东
3120A,镇山路子站（厦门金砖）,梅州市,广东
3099A,兴国县图书馆（厦门金砖）,赣州市,江西
3099A,兴国县图书馆（厦门金砖）,赣州市,江西
3099A,兴国县图书馆（厦门金砖）,赣州市,江西
3099A,兴国县图书馆（厦门金砖）,赣州市,江西
3099A,兴国县图书馆（厦门金砖）,赣州市,江西
3099A,兴国县图书馆（厦门金砖）,赣州市,江西
3099A,兴国县图书馆（厦门金砖）,赣州市,江西
3099A,兴国县图书馆（厦门金砖）,赣州市,江西
3099A,兴国县图书馆（厦门金砖）,赣州市,江西
3099A,兴国县图书馆（厦门金砖）,赣州市,江西
3099A,兴国县图书馆（厦门金砖）,赣州市,江西
3099A,兴国县图书馆（厦门金砖）,赣州市,江西
3099A,兴国县图书馆（厦门金砖）,赣州市,江西
3099A,兴国县图书馆（厦门金砖）,赣州市,江西
3099A,兴国县图书馆（厦门金砖）,赣州市,江西
3100A,会昌县环保局（厦门金砖）,赣州市,江西
3100A,会昌县环保局（厦门金砖）,赣州市,江西
3100A,会昌县环保局（厦门金砖）,赣州市,江西
3100A,会昌县环保局（厦门金砖）,赣州市,江西
3100A,会昌县环保局（厦门金砖）,赣州市,江西
3100A,会昌县环保局（厦门金砖）,赣州市,江西
3100A,会昌县环保局（厦门金砖）,赣州市,江西
3100A,会昌县环保局（厦门金砖）,赣州市,江西
3100A,会昌县环保局（厦门金砖）,赣州市,江西
3100A,会昌县环保局（厦门金砖）,赣州市,江西
3100A,会昌县环保局（厦门金砖）,赣州市,江西
3100A,会昌县环保局（厦门金砖）,赣州市,江西
3100A,会昌县环保局（厦门金砖）,赣州市,江西
3100A,会昌县环保局（厦门金砖）,赣州市,江西
3100A,会昌县环保局（厦门金砖）,赣州市,江西
3101A,寻乌县委党校（厦门金砖）,赣州市,江西
3101A,寻乌县委党校（厦门金砖）,赣州市,江西
3101A,寻乌县委党校（厦门金砖）,赣州市,江西
3101A,寻乌县委党校（厦门金砖）,赣州市,江西
3101A,寻乌县委党校（厦门金砖）,赣州市,江西
3101A,寻乌县委党校（厦门金砖）,赣州市,江西
3101A,寻乌县委党校（厦门金砖）,赣州市,江西
3101A,寻乌县委党校（厦门金砖）,赣州市,江西
3101A,寻乌县委党校（厦门金砖）,赣州市,江西
3101A,寻乌县委党校（厦门金砖）,赣州市,江西
3101A,寻乌县委党校（厦门金砖）,赣州市,江西
3101A,寻乌县委党校（厦门金砖）,赣州市,江西
3101A,寻乌县委党校（厦门金砖）,赣州市,江西
3101A,寻乌县委党校（厦门金砖）,赣州市,江西
3101A,寻乌县委党校（厦门金砖）,赣州市,江西
3102A,会昌县委党校（厦门金砖）,赣州市,江西
3102A,会昌县委党校（厦门金砖）,赣州市,江西
3102A,会昌县委党校（厦门金砖）,赣州市,江西
3102A,会昌县委党校（厦门金砖）,赣州市,江西
3102A,会昌县委党校（厦门金砖）,赣州市,江西
3102A,会昌县委党校（厦门金砖）,赣州市,江西
3102A,会昌县委党校（厦门金砖）,赣州市,江西
3102A,会昌县委党校（厦门金砖）,赣州市,江西
3102A,会昌县委党校（厦门金砖）,赣州市,江西
3102A,会昌县委党校（厦门金砖）,赣州市,江西
3102A,会昌县委党校（厦门金砖）,赣州市,江西
3102A,会昌县委党校（厦门金砖）,赣州市,江西
3102A,会昌县委党校（厦门金砖）,赣州市,江西
3102A,会昌县委党校（厦门金砖）,赣州市,江西
3102A,会昌县委党校（厦门金砖）,赣州市,江西
3103A,寻乌县市政公园（厦门金砖）,赣州市,江西
3103A,寻乌县市政公园（厦门金砖）,赣州市,江西
3103A,寻乌县市政公园（厦门金砖）,赣州市,江西
3103A,寻乌县市政公园（厦门金砖）,赣州市,江西
3103A,寻乌县市政公园（厦门金砖）,赣州市,江西
3103A,寻乌县市政公园（厦门金砖）,赣州市,江西
3103A,寻乌县市政公园（厦门金砖）,赣州市,江西
3103A,寻乌县市政公园（厦门金砖）,赣州市,江西
3103A,寻乌县市政公园（厦门金砖）,赣州市,江西
3103A,寻乌县市政公园（厦门金砖）,赣州市,江西
3103A,寻乌县市政公园（厦门金砖）,赣州市,江西
3103A,寻乌县市政公园（厦门金砖）,赣州市,江西
3103A,寻乌县市政公园（厦门金砖）,赣州市,江西
3103A,寻乌县市政公园（厦门金砖）,赣州市,江西
3103A,寻乌县市政公园（厦门金砖）,赣州市,江西
3104A,石城县实验学校（厦门金砖）,赣州市,江西
3104A,石城县实验学校（厦门金砖）,赣州市,江西
3104A,石城县实验学校（厦门金砖）,赣州市,江西
3104A,石城县实验学校（厦门金砖）,赣州市,江西
3104A,石城县实验学校（厦门金砖）,赣州市,江西
3104A,石城县实验学校（厦门金砖）,赣州市,江西
3104A,石城县实验学校（厦门金砖）,赣州市,江西
3104A,石城县实验学校（厦门金砖）,赣州市,江西
3104A,石城县实验学校（厦门金砖）,赣州市,江西
3104A,石城县实验学校（厦门金砖）,赣州市,江西
3104A,石城县实验学校（厦门金砖）,赣州市,江西
3104A,石城县实验学校（厦门金砖）,赣州市,江西
3104A,石城县实验学校（厦门金砖）,赣州市,江西
3104A,石城县实验学校（厦门金砖）,赣州市,江西
3104A,石城县实验学校（厦门金砖）,赣州市,江西
3105A,瑞金市第四中学（厦门金砖）,赣州市,江西
3105A,瑞金市第四中学（厦门金砖）,赣州市,江西
3105A,瑞金市第四中学（厦门金砖）,赣州市,江西
3105A,瑞金市第四中学（厦门金砖）,赣州市,江西
3105A,瑞金市第四中学（厦门金砖）,赣州市,江西
3105A,瑞金市第四中学（厦门金砖）,赣州市,江西
3105A,瑞金市第四中学（厦门金砖）,赣州市,江西
3105A,瑞金市第四中学（厦门金砖）,赣州市,江西
3105A,瑞金市第四中学（厦门金砖）,赣州市,江西
3105A,瑞金市第四中学（厦门金砖）,赣州市,江西
3105A,瑞金市第四中学（厦门金砖）,赣州市,江西
3105A,瑞金市第四中学（厦门金砖）,赣州市,江西
3105A,瑞金市第四中学（厦门金砖）,赣州市,江西
3105A,瑞金市第四中学（厦门金砖）,赣州市,江西
3105A,瑞金市第四中学（厦门金砖）,赣州市,江西
3106A,南康区市场监督管理局（厦门金砖）,赣州市,江西
3106A,南康区市场监督管理局（厦门金砖）,赣州市,江西
3106A,南康区市场监督管理局（厦门金砖）,赣州市,江西
3106A,南康区市场监督管理局（厦门金砖）,赣州市,江西
3106A,南康区市场监督管理局（厦门金砖）,赣州市,江西
3106A,南康区市场监督管理局（厦门金砖）,赣州市,江西
3106A,南康区市场监督管理局（厦门金砖）,赣州市,江西
3106A,南康区市场监督管理局（厦门金砖）,赣州市,江西
3106A,南康区市场监督管理局（厦门金砖）,赣州市,江西
3106A,南康区市场监督管理局（厦门金砖）,赣州市,江西
3106A,南康区市场监督管理局（厦门金砖）,赣州市,江西
3106A,南康区市场监督管理局（厦门金砖）,赣州市,江西
3106A,南康区市场监督管理局（厦门金砖）,赣州市,江西
3106A,南康区市场监督管理局（厦门金砖）,赣州市,江西
3106A,南康区市场监督管理局（厦门金砖）,赣州市,江西
3107A,石城县赣源中学（厦门金砖）,赣州市,江西
3107A,石城县赣源中学（厦门金砖）,赣州市,江西
3107A,石城县赣源中学（厦门金砖）,赣州市,江西
3107A,石城县赣源中学（厦门金砖）,赣州市,江西
3107A,石城县赣源中学（厦门金砖）,赣州市,江西
3107A,石城县赣源中学（厦门金砖）,赣州市,江西
3107A,石城县赣源中学（厦门金砖）,赣州市,江西
3107A,石城县赣源中学（厦门金砖）,赣州市,江西
3107A,石城县赣源中学（厦门金砖）,赣州市,江西
3107A,石城县赣源中学（厦门金砖）,赣州市,江西
3107A,石城县赣源中学（厦门金砖）,赣州市,江西
3107A,石城县赣源中学（厦门金砖）,赣州市,江西
3107A,石城县赣源中学（厦门金砖）,赣州市,江西
3107A,石城县赣源中学（厦门金砖）,赣州市,江西
3107A,石城县赣源中学（厦门金砖）,赣州市,江西
3108A,信丰县行政中心（厦门金砖）,赣州市,江西
3108A,信丰县行政中心（厦门金砖）,赣州市,江西
3108A,信丰县行政中心（厦门金砖）,赣州市,江西
3108A,信丰县行政中心（厦门金砖）,赣州市,江西
3108A,信丰县行政中心（厦门金砖）,赣州市,江西
3108A,信丰县行政中心（厦门金砖）,赣州市,江西
3108A,信丰县行政中心（厦门金砖）,赣州市,江西
3108A,信丰县行政中心（厦门金砖）,赣州市,江西
3108A,信丰县行政中心（厦门金砖）,赣州市,江西
3108A,信丰县行政中心（厦门金砖）,赣州市,江西
3108A,信丰县行政中心（厦门金砖）,赣州市,江西
3108A,信丰县行政中心（厦门金砖）,赣州市,江西
3108A,信丰县行政中心（厦门金砖）,赣州市,江西
3108A,信丰县行政中心（厦门金砖）,赣州市,江西
3108A,信丰县行政中心（厦门金砖）,赣州市,江西
3146A,测试站点,开封市,河南
3146A,测试站点,开封市,河南
3146A,测试站点,开封市,河南
3146A,测试站点,开封市,河南
3146A,测试站点,开封市,河南
3146A,测试站点,开封市,河南
3146A,测试站点,开封市,河南
3146A,测试站点,开封市,河南
3146A,测试站点,开封市,河南
3146A,测试站点,开封市,河南
3146A,测试站点,开封市,河南
3146A,测试站点,开封市,河南
3146A,测试站点,开封市,河南
3146A,测试站点,开封市,河南
